311,NYPD,Zip_311,Zip_NYPD,startTime,endTime,Relationship
Street Condition,PETIT LARCENY,11234,10455,1262494800,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11230,10467,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11230,11233,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11230,11212,1262322000,1451538000,3
Noise - Residential,PETIT LARCENY,11230,11211,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11230,11206,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11230,10467,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11230,10025,1262322000,1451451600,1
Noise - Residential,HARRASSMENT 2,11230,11233,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11230,10035,1262322000,1451451600,2
Noise - Residential,HARRASSMENT 2,11230,10455,1262322000,1451192400,1
Noise - Residential,PETIT LARCENY,11230,10459,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11230,11207,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11230,11216,1262322000,1451192400,2
Noise - Residential,DANGEROUS DRUGS,11230,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11230,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11230,11213,1262322000,1451451600,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11230,10455,1262322000,1451538000,2
Noise - Residential,CRIMINAL MISCHIEF & RELATED OF,11230,11212,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11230,11238,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11230,11230,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11230,11225,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11230,11217,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10456,11206,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10456,11233,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10456,10456,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,10456,10452,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,10456,10002,1262322000,1451451600,2
Noise - Residential,DANGEROUS DRUGS,10456,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,10456,11435,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10456,11217,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,10456,10451,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,10456,10462,1262322000,1451538000,1
Street Condition,PETIT LARCENY,null,10027,1262322000,1451538000,1
Street Condition,PETIT LARCENY,null,11233,1262322000,1451538000,1
Street Condition,PETIT LARCENY,null,10012,1262322000,1451538000,1
Street Condition,PETIT LARCENY,null,11225,1262322000,1451538000,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,null,11206,1262322000,1451538000,1
Street Condition,GRAND LARCENY,null,10012,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,null,11213,1262322000,1451538000,2
Street Condition,ASSAULT 3 & RELATED OFFENSES,null,10453,1262322000,1451365200,2
Street Condition,ASSAULT 3 & RELATED OFFENSES,null,10457,1262322000,1451538000,2
Street Condition,PETIT LARCENY,null,10003,1262322000,1451538000,3
Street Condition,DANGEROUS DRUGS,null,10455,1262322000,1451451600,1
Street Condition,DANGEROUS DRUGS,null,11207,1262322000,1451538000,3
Street Condition,DANGEROUS DRUGS,null,10456,1262322000,1451538000,1
Street Condition,PETIT LARCENY,null,10451,1262322000,1451451600,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,null,11207,1262322000,1451538000,2
Street Condition,HARRASSMENT 2,null,11212,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,null,11221,1262322000,1451538000,1
Street Condition,DANGEROUS DRUGS,null,10452,1262322000,1451451600,1
Street Condition,PETIT LARCENY,null,10002,1262322000,1451451600,1
Street Condition,DANGEROUS DRUGS,null,10457,1262322000,1451538000,1
Street Condition,PETIT LARCENY,null,10028,1262322000,1451365200,1
Street Condition,PETIT LARCENY,null,10463,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,null,11206,1262322000,1451538000,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,null,11368,1262322000,1451538000,1
Street Condition,GRAND LARCENY,null,10011,1262322000,1451451600,1
Street Condition,PETIT LARCENY,null,11238,1262322000,1451538000,1
Street Condition,PETIT LARCENY,null,11217,1262322000,1451538000,1
Street Condition,DANGEROUS DRUGS,null,10451,1262322000,1451451600,3
Street Condition,PETIT LARCENY,null,10455,1262322000,1451538000,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,null,11221,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11220,10027,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11220,10467,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11220,10012,1262322000,1451538000,2
Noise - Residential,GRAND LARCENY,11220,10012,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11220,10452,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11220,11216,1262322000,1451365200,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11220,10457,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11220,10455,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11220,10456,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11220,10455,1262322000,1451192400,2
Noise - Residential,HARRASSMENT 2,11220,11221,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,11220,10452,1262322000,1451451600,1
Noise - Residential,HARRASSMENT 2,11220,10459,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11220,10467,1262322000,1451278800,1
Noise - Residential,DANGEROUS DRUGS,11220,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11220,10120,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11220,10028,1262322000,1451365200,1
Noise - Residential,PETIT LARCENY,11220,10011,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11220,11216,1262322000,1451451600,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11220,11212,1262322000,1451538000,3
Noise - Residential,PETIT LARCENY,11220,11238,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11220,11225,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11220,10455,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11220,11221,1262322000,1451451600,1
HEAT/HOT WATER,PETIT LARCENY,10466,10027,1394510400,1451538000,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10466,10458,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10466,11236,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10466,11212,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10466,11211,1394510400,1451451600,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10466,11206,1394510400,1451538000,2
HEAT/HOT WATER,GRAND LARCENY,10466,10012,1394510400,1451538000,2
HEAT/HOT WATER,PETIT LARCENY,10466,10452,1394510400,1451538000,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10466,10453,1394510400,1451365200,1
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10466,10456,1394510400,1451538000,1
HEAT/HOT WATER,HARRASSMENT 2,10466,10455,1394510400,1451192400,2
HEAT/HOT WATER,HARRASSMENT 2,10466,11385,1394510400,1451538000,2
HEAT/HOT WATER,HARRASSMENT 2,10466,11221,1394510400,1451538000,1
HEAT/HOT WATER,DANGEROUS DRUGS,10466,10452,1394510400,1451451600,2
HEAT/HOT WATER,PETIT LARCENY,10466,10002,1394510400,1451451600,1
HEAT/HOT WATER,DANGEROUS DRUGS,10466,10457,1394510400,1451538000,1
HEAT/HOT WATER,PETIT LARCENY,10466,10028,1394510400,1451365200,2
HEAT/HOT WATER,ASSAULT 3 & RELATED OFFENSES,10466,10455,1394510400,1451538000,3
HEAT/HOT WATER,PETIT LARCENY,10466,11238,1394510400,1451538000,1
HEAT/HOT WATER,DANGEROUS DRUGS,10466,10451,1394510400,1451451600,2
Blocked Driveway,GRAND LARCENY,10462,10003,1262322000,1451451600,2
Blocked Driveway,PETIT LARCENY,10462,10027,1262322000,1451538000,3
Blocked Driveway,HARRASSMENT 2,10462,10467,1262322000,1451538000,2
Blocked Driveway,PETIT LARCENY,10462,10025,1262322000,1451451600,1
Blocked Driveway,PETIT LARCENY,10462,10452,1262322000,1451538000,2
Blocked Driveway,HARRASSMENT 2,10462,10029,1262322000,1451538000,2
Blocked Driveway,DANGEROUS DRUGS,10462,10456,1262322000,1451538000,1
Blocked Driveway,HARRASSMENT 2,10462,10456,1262322000,1451451600,2
Blocked Driveway,HARRASSMENT 2,10462,11212,1262322000,1451538000,2
Blocked Driveway,DANGEROUS DRUGS,10462,10452,1262322000,1451451600,3
Blocked Driveway,PETIT LARCENY,10462,10002,1262322000,1451451600,2
Blocked Driveway,DANGEROUS DRUGS,10462,10457,1262322000,1451538000,1
Blocked Driveway,PETIT LARCENY,10462,10028,1262322000,1451365200,1
Blocked Driveway,PETIT LARCENY,10462,10463,1262322000,1451538000,3
Blocked Driveway,CRIMINAL MISCHIEF & RELATED OF,10462,11212,1262322000,1451451600,2
Blocked Driveway,PETIT LARCENY,10462,11385,1262322000,1451538000,3
Blocked Driveway,PETIT LARCENY,10462,11435,1262322000,1451451600,2
Blocked Driveway,PETIT LARCENY,10462,11217,1262322000,1451538000,1
Blocked Driveway,PETIT LARCENY,10462,10455,1262322000,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,10462,11221,1262322000,1451451600,3
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11211,10451,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11211,11236,1262322000,1451538000,2
Noise - Residential,PETIT LARCENY,11211,11212,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11211,10453,1262322000,1451365200,1
Noise - Residential,DANGEROUS DRUGS,11211,10455,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11211,10456,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11211,11385,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11211,11221,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11211,10452,1262322000,1451451600,3
Noise - Residential,DANGEROUS DRUGS,11211,10457,1262322000,1451538000,3
Noise - Residential,HARRASSMENT 2,11211,11207,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11211,10028,1262322000,1451365200,2
Noise - Residential,PETIT LARCENY,11211,10011,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11211,10453,1262322000,1451365200,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11211,10455,1262322000,1451538000,1
Noise - Residential,GRAND LARCENY,11211,10011,1262322000,1451451600,1
Noise - Residential,PETIT LARCENY,11211,11435,1262322000,1451451600,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11211,10029,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11211,11217,1262322000,1451538000,3
Noise - Residential,DANGEROUS DRUGS,11211,10451,1262322000,1451451600,3
PAINT/PLASTER,PETIT LARCENY,10467,10027,1384318800,1451538000,2
PAINT/PLASTER,HARRASSMENT 2,10467,11213,1384318800,1451538000,1
PAINT/PLASTER,ASSAULT 3 & RELATED OFFENSES,10467,10457,1384318800,1451538000,2
PAINT/PLASTER,DANGEROUS DRUGS,10467,10455,1384318800,1451451600,3
PAINT/PLASTER,PETIT LARCENY,10467,11207,1384318800,1451451600,2
PAINT/PLASTER,DANGEROUS DRUGS,10467,11207,1384318800,1451538000,2
PAINT/PLASTER,DANGEROUS DRUGS,10467,10456,1384318800,1451538000,1
PAINT/PLASTER,HARRASSMENT 2,10467,10455,1384318800,1451192400,1
PAINT/PLASTER,PETIT LARCENY,10467,10451,1384318800,1451451600,1
PAINT/PLASTER,HARRASSMENT 2,10467,11212,1384318800,1451538000,1
PAINT/PLASTER,DANGEROUS DRUGS,10467,10457,1384318800,1451538000,1
PAINT/PLASTER,PETIT LARCENY,10467,10011,1384318800,1451538000,2
PAINT/PLASTER,HARRASSMENT 2,10467,10453,1384318800,1451365200,2
PAINT/PLASTER,PETIT LARCENY,10467,11368,1384318800,1451538000,3
PAINT/PLASTER,CRIMINAL MISCHIEF & RELATED OF,10467,10467,1384318800,1451538000,1
PAINT/PLASTER,DANGEROUS DRUGS,10467,10451,1384318800,1451451600,3
Street Condition,ASSAULT 3 & RELATED OFFENSES,10314,10451,1262322000,1451538000,2
Street Condition,PETIT LARCENY,10314,10027,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10314,11233,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10314,10012,1262322000,1451538000,3
Street Condition,CRIMINAL MISCHIEF & RELATED OF,10314,11207,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,10314,10467,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10314,11206,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,10314,11213,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,10314,11233,1262322000,1451451600,2
Street Condition,PETIT LARCENY,10314,11216,1262322000,1451365200,1
Street Condition,ASSAULT 3 & RELATED OFFENSES,10314,10457,1262322000,1451538000,1
Street Condition,DANGEROUS DRUGS,10314,10455,1262322000,1451451600,1
Street Condition,PETIT LARCENY,10314,10035,1262322000,1451451600,1
Street Condition,DANGEROUS DRUGS,10314,11207,1262322000,1451538000,3
Street Condition,DANGEROUS DRUGS,10314,10456,1262322000,1451538000,3
Street Condition,HARRASSMENT 2,10314,10455,1262322000,1451192400,2
Street Condition,DANGEROUS DRUGS,10314,10452,1262322000,1451451600,1
Street Condition,PETIT LARCENY,10314,10002,1262322000,1451451600,1
Street Condition,DANGEROUS DRUGS,10314,10457,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10314,10457,1262322000,1451365200,2
Street Condition,PETIT LARCENY,10314,11213,1262322000,1451451600,1
Street Condition,PETIT LARCENY,10314,10028,1262322000,1451365200,1
Street Condition,PETIT LARCENY,10314,10463,1262322000,1451538000,1
Street Condition,PETIT LARCENY,10314,10011,1262322000,1451538000,1
Street Condition,HARRASSMENT 2,10314,10453,1262322000,1451365200,2
Street Condition,ASSAULT 3 & RELATED OFFENSES,10314,10455,1262322000,1451538000,2
Street Condition,PETIT LARCENY,10314,11368,1262322000,1451538000,1
Street Condition,GRAND LARCENY,10314,10011,1262322000,1451451600,2
Street Condition,PETIT LARCENY,10314,11217,1262322000,1451538000,3
Street Condition,DANGEROUS DRUGS,10314,10451,1262322000,1451451600,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11374,10467,1389589200,1394424000,1
HEATING,PETIT LARCENY,11374,10012,1389589200,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11374,11206,1389589200,1394424000,2
HEATING,GRAND LARCENY,11374,10012,1389589200,1394424000,2
HEATING,PETIT LARCENY,11374,10451,1389589200,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11374,11207,1389589200,1394424000,2
HEATING,DANGEROUS DRUGS,11374,10452,1389589200,1394424000,1
HEATING,HARRASSMENT 2,11374,10459,1389589200,1394424000,2
HEATING,PETIT LARCENY,11374,11234,1389589200,1394424000,2
HEATING,ASSAULT 3 & RELATED OFFENSES,11374,10455,1389589200,1394424000,1
HEATING,PETIT LARCENY,11374,11217,1389589200,1394424000,1
HEATING,ASSAULT 3 & RELATED OFFENSES,11374,11221,1389589200,1394424000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11219,10458,1262408400,1451538000,1
Blocked Driveway,PETIT LARCENY,11219,11373,1262408400,1451538000,1
Blocked Driveway,PETIT LARCENY,11219,11211,1262408400,1451451600,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11219,11233,1262408400,1451538000,1
Blocked Driveway,PETIT LARCENY,11219,10452,1262408400,1451538000,1
Blocked Driveway,HARRASSMENT 2,11219,11233,1262408400,1451451600,1
Blocked Driveway,HARRASSMENT 2,11219,10452,1262408400,1451538000,2
Blocked Driveway,DANGEROUS DRUGS,11219,10455,1262408400,1451451600,2
Blocked Driveway,DANGEROUS DRUGS,11219,11207,1262408400,1451538000,1
Blocked Driveway,DANGEROUS DRUGS,11219,10456,1262408400,1451538000,3
Blocked Driveway,HARRASSMENT 2,11219,10456,1262408400,1451451600,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11219,11207,1262408400,1451538000,2
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11219,11216,1262408400,1451192400,2
Blocked Driveway,DANGEROUS DRUGS,11219,10452,1262408400,1451451600,2
Blocked Driveway,DANGEROUS DRUGS,11219,10457,1262408400,1451538000,3
Blocked Driveway,PETIT LARCENY,11219,10463,1262408400,1451538000,1
Blocked Driveway,HARRASSMENT 2,11219,11216,1262408400,1451451600,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11219,11368,1262408400,1451538000,1
Blocked Driveway,GRAND LARCENY,11219,10011,1262408400,1451451600,2
Blocked Driveway,PETIT LARCENY,11219,11230,1262408400,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11219,10029,1262408400,1451538000,2
Blocked Driveway,PETIT LARCENY,11219,10455,1262408400,1451538000,1
Blocked Driveway,ASSAULT 3 & RELATED OFFENSES,11219,11221,1262408400,1451451600,3
Noise - Residential,GRAND LARCENY,11221,10003,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11221,10027,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11221,11212,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11221,10012,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11221,11213,1262322000,1451538000,3
Noise - Residential,PETIT LARCENY,11221,11216,1262322000,1451365200,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11221,10457,1262322000,1451538000,2
Noise - Residential,HARRASSMENT 2,11221,10452,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11221,10003,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11221,10456,1262322000,1451538000,1
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11221,10459,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11221,10452,1262322000,1451538000,1
Noise - Residential,HARRASSMENT 2,11221,11212,1262322000,1451538000,2
Noise - Residential,DANGEROUS DRUGS,11221,10452,1262322000,1451451600,1
Noise - Residential,DANGEROUS DRUGS,11221,10457,1262322000,1451538000,1
Noise - Residential,PETIT LARCENY,11221,10028,1262322000,1451365200,1
Noise - Residential,HARRASSMENT 2,11221,10457,1262322000,1451538000,1
Noise - Residential,GRAND LARCENY,11221,10011,1262322000,1451451600,2
Noise - Residential,PETIT LARCENY,11221,11230,1262322000,1451538000,2
Noise - Residential,ASSAULT 3 & RELATED OFFENSES,11221,10029,1262322000,1451538000,1
Noise - Residential,DANGEROUS DRUGS,11221,10451,1262322000,1451451600,3
Noise - Residential,PETIT LARCENY,11221,10455,1262322000,1451538000,1
Homeless Person Assistance,PETIT LARCENY,10023,11373,1444795200,1451538000,1
Homeless Person Assistance,PETIT LARCENY,10023,11212,1444795200,1451538000,2
Homeless Person Assistance,PETIT LARCENY,10023,10012,1444795200,1451538000,1
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10023,11233,1444795200,1451538000,1
Homeless Person Assistance,HARRASSMENT 2,10023,11213,1444795200,1451538000,1
Homeless Person Assistance,PETIT LARCENY,10023,10025,1444795200,1451451600,2
Homeless Person Assistance,HARRASSMENT 2,10023,10029,1444795200,1451538000,2
Homeless Person Assistance,PETIT LARCENY,10023,10003,1444795200,1451538000,2
Homeless Person Assistance,HARRASSMENT 2,10023,10301,1444795200,1451538000,2
Homeless Person Assistance,DANGEROUS DRUGS,10023,11207,1444795200,1451538000,2
Homeless Person Assistance,DANGEROUS DRUGS,10023,10452,1444795200,1451451600,2
Homeless Person Assistance,HARRASSMENT 2,10023,11207,1444795200,1451451600,1
Homeless Person Assistance,PETIT LARCENY,10023,10120,1444795200,1451538000,1
Homeless Person Assistance,HARRASSMENT 2,10023,10457,1444795200,1451538000,3
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10023,10455,1444795200,1451538000,2
Homeless Person Assistance,HARRASSMENT 2,10023,11216,1444795200,1451451600,2
Homeless Person Assistance,PETIT LARCENY,10023,11385,1444795200,1451538000,1
Homeless Person Assistance,PETIT LARCENY,10023,11435,1444795200,1451451600,1
Homeless Person Assistance,ASSAULT 3 & RELATED OFFENSES,10023,11221,1444795200,1451451600,2
PAINT/PLASTER,HARRASSMENT 2,10453,11236,1384318800,1451538000,2
PAINT/PLASTER,PETIT LARCENY,10453,10012,1384318800,1451538000,1
PAINT/PLASTER,GRAND LARCENY,10453,10012,1384318800,1451538000,1
PAINT/PLASTER,HARRASSMENT 2,10453,11213,1384318800,1451538000,1
PAINT/PLASTER,PETIT LARCENY,10453,10025,1384318800,1451451600,1
PAINT/PLASTER,PETIT LARCENY,10453,10452,1384318800,1451538000,1
PAINT/PLASTER,VEHICLE AND TRAFFIC LAWS,10453,11434,1429761600,1451451600,2
PAINT/PLASTER,DANGEROUS DRUGS,10453,10456,1384318800,1451538000,1
PAINT/PLASTER,HARRASSMENT 2,10453,10455,1384318800,1451192400,1
PAINT/PLASTER,PETIT LARCENY,10453,10458,1384318800,1451451600,1
PAINT/PLASTER,PETIT LARCENY,10453,10451,1384318800,1451451600,1
PAINT/PLASTER,DANGEROUS DRUGS,10453,10452,1384318800,1451451600,2
PAINT/PLASTER,DANGEROUS DRUGS,10453,10457,1384318800,1451538000,1
PAINT/PLASTER,PETIT LARCENY,10453,11213,1384318800,1451451600,1
PAINT/PLASTER,HARRASSMENT 2,10453,10457,1384318800,1451538000,1
PAINT/PLASTER,PETIT LARCENY,10453,11368,1384318800,1451538000,1
PAINT/PLASTER,ASSAULT 3 & RELATED OFFENSES,10453,11368,1384318800,1451538000,1
PAINT/PLASTER,GRAND LARCENY,10453,10011,1384318800,1451451600,1
